id,category,value,score,timestamp,is_active
1,Category_3,102.75781947606606,0.10547369995663058,2024-01-01 00:00:00,True
2,Category_4,112.53115526624882,0.656780104724294,2024-01-01 01:00:00,True
3,Category_2,107.91925566019472,0.8221031606002255,2024-01-01 02:00:00,True
4,Category_4,106.98758256773581,0.38042000750756233,2024-01-01 03:00:00,True
5,Category_4,85.75585987816083,0.7756118509253275,2024-01-01 04:00:00,True
6,Category_1,109.35099511064261,0.9644766539008116,2024-01-01 05:00:00,False
7,Category_2,136.80110438993853,0.2037664591276891,2024-01-01 06:00:00,True
8,Category_2,122.83949689386877,0.5233296311947413,2024-01-01 07:00:00,False
9,Category_2,129.71288902046388,0.28713795808457554,2024-01-01 08:00:00,True
10,Category_4,93.61483673258364,0.7928544190338394,2024-01-01 09:00:00,True
11,Category_3,77.63606502057061,0.5775933658811575,2024-01-01 10:00:00,False
12,Category_2,97.86483826485563,0.6345824175503038,2024-01-01 11:00:00,True
13,Category_4,103.1379837382369,0.7979141596158941,2024-01-01 12:00:00,True
14,Category_1,119.3632754994425,0.3959704726624549,2024-01-01 13:00:00,True
15,Category_3,66.52170467797878,0.9150900684070432,2024-01-01 14:00:00,True
16,Category_1,132.47484165331062,0.53302886724614,2024-01-01 15:00:00,False
17,Category_3,96.86494734168615,0.157954822835348,2024-01-01 16:00:00,False
18,Category_4,97.22366371874385,0.6958991181688025,2024-01-01 17:00:00,True
19,Category_0,76.40647411915573,0.7932613504382544,2024-01-01 18:00:00,True
20,Category_3,69.0293588319094,0.31676167706752667,2024-01-01 19:00:00,True
21,Category_1,116.11633351112422,0.857179256998753,2024-01-01 20:00:00,False
22,Category_4,103.01678723475827,0.9061432547657664,2024-01-01 21:00:00,True
23,Category_3,75.08716243222285,0.2769044873778089,2024-01-01 22:00:00,True
24,Category_0,72.62585539554507,0.9835214727152221,2024-01-01 23:00:00,True
25,Category_0,93.74425305869482,0.14071152804875842,2024-01-02 00:00:00,True
26,Category_2,129.64877223658704,0.20201566840248997,2024-01-02 01:00:00,True
27,Category_2,96.01981609954055,0.18422483923802613,2024-01-02 02:00:00,False
28,Category_1,70.53600235965162,0.8939897100078704,2024-01-02 03:00:00,True
29,Category_3,96.36790939362159,0.6542925523249619,2024-01-02 04:00:00,True
30,Category_3,96.67079525717857,0.15210428322227287,2024-01-02 05:00:00,False
31,Category_2,46.80064409631244,0.440323418368349,2024-01-02 06:00:00,False
32,Category_3,99.21154530717196,0.615298025069802,2024-01-02 07:00:00,True
33,Category_3,93.61165366852258,0.08346408498938329,2024-01-02 08:00:00,True
34,Category_0,112.49360766339589,0.8824163684073387,2024-01-02 09:00:00,True
35,Category_2,139.36271875513341,0.8036035354415352,2024-01-02 10:00:00,True
36,Category_4,125.41622911610091,0.5052067735766382,2024-01-02 11:00:00,True
37,Category_2,94.14397327727659,0.9671266152591704,2024-01-02 12:00:00,True
38,Category_4,77.96187990799517,0.4177609792750997,2024-01-02 13:00:00,True
39,Category_0,149.6502473186884,0.9841103190364978,2024-01-02 14:00:00,False
40,Category_1,103.53989070009897,0.6679199988036271,2024-01-02 15:00:00,True
41,Category_3,101.61509816550101,0.6346712732539415,2024-01-02 16:00:00,True
42,Category_0,103.4164995173365,0.165954895295785,2024-01-02 17:00:00,True
43,Category_3,102.1975534351131,0.881927758304644,2024-01-02 18:00:00,False
44,Category_1,96.35355003686836,0.42748968792061515,2024-01-02 19:00:00,False
45,Category_1,88.9916268713614,0.16223340578247936,2024-01-02 20:00:00,False
46,Category_0,90.36131740468296,0.01260751997575904,2024-01-02 21:00:00,False
